移动,#genre#
河北|平泉综合,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
河北|清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
河北|清河新闻综合,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
河北|邱县电视二套,http://live.hd.hdbs.cn/video/s10013-qxds2/index.m3u8
河北|邱县综合,http://live.hd.hdbs.cn/video/s10013-qxds1/index.m3u8
河北|任丘文娱,https://jwcdnqx.hebyun.com.cn/live/rqtv2/1500k/tzwj_video.m3u8
河北|任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
河北|望都综合,https://jwliveqxzb.hebyun.com.cn/wddst/wddst.m3u8
河北|兴隆影视,https://jwcdnqx.hebyun.com.cn/live/xlys/1500k/tzwj_video.m3u8
河北|兴隆综合,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
河南|河南新闻,http://repo.qiyuevod.com/aoxtv/hntv.php?id=hnxw
河南|河南都市,http://repo.qiyuevod.com/aoxtv/hntv.php?id=hnds
河南|河南民生,http://repo.qiyuevod.com/aoxtv/hntv.php?id=hnms
河南|河南法治,http://repo.qiyuevod.com/aoxtv/hntv.php?id=hmfz
河南|河南公共,http://repo.qiyuevod.com/aoxtv/hntv.php?id=hngg
河南|河南乡村,http://repo.qiyuevod.com/aoxtv/hntv.php?id=hnxc
河南|河南国际,http://repo.qiyuevod.com/aoxtv/hntv.php?id=hngj
河南|河南电视剧,http://repo.qiyuevod.com/aoxtv/hntv.php?id=hndsj
河南|大象视界,http://repo.qiyuevod.com/aoxtv/hntv.php?id=dxsj
河南|移动戏曲,http://repo.qiyuevod.com/aoxtv/hntv.php?id=ydxj
河南|睛彩中原,http://repo.qiyuevod.com/aoxtv/hntv.php?id=jczy
河南|文物宝库,http://repo.qiyuevod.com/aoxtv/hntv.php?id=wwbk
河南|武术世界,http://repo.qiyuevod.com/aoxtv/hntv.php?id=wspd
河南|梨园频道,http://repo.qiyuevod.com/aoxtv/hntv.php?id=lypd
河南|国学频道,http://repo.qiyuevod.com/aoxtv/hntv.php?id=gxpd
河南|河南民生,http://123.6.9.146/live/jz-henanminsheng/live.m3u8
河南|河南新闻,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41105/index.m3u8
河南|河南公共,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41106/index.m3u8
河南|河南都市,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41101/index.m3u8
河南|河南民生,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41102/index.m3u8
河南|河南法治,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41103/index.m3u8
河南|河南电视剧,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41104/index.m3u8
河南|河南乡村,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41107/index.m3u8
河南|睛彩中原,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41108/index.m3u8
河南|移动戏曲,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41109/index.m3u8
河南|梨园频道,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13001/index.m3u8
河南|武术世界,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41110/index.m3u8
河南|收藏天下,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41111/index.m3u8
河南|郑州新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41112/index.m3u8
河南|周口新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41113/index.m3u8
河南|开封新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41114/index.m3u8
河南|洛阳新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41115/index.m3u8
河南|平顶山新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41116/index.m3u8
河南|安阳新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41117/index.m3u8
河南|鹤壁新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41118/index.m3u8
河南|新乡新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41119/index.m3u8
河南|焦作新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41120/index.m3u8
河南|濮阳新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41121/index.m3u8
河南|许昌综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41122/index.m3u8
河南|漯河新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41123/index.m3u8
河南|三门峡新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41124/index.m3u8
河南|商丘新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41125/index.m3u8
河南|驻马店新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41126/index.m3u8
河南|南阳新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41127/index.m3u8
河南|信阳新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41128/index.m3u8
河南|范县新闻综合,http://live.dxhmt.cn:9080/13603832636/13abd3089d9c47058fe34c49a6182981.m3u8
河南|鹤岗新闻综合,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
河南|焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
河南|焦作教育,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8
河南|焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
河南|睛彩焦作,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8
河南|开封公共,http://live.dxhmt.cn:9081/tv/10200-3.m3u8
河南|栾川新闻,http://wshls.live.migucloud.com/live/LVVUJGFD_C0/playlist.m3u8
河南|洛宁综合,http://wshls.live.migucloud.com/live/WJ1E4VDQ_C0/playlist.m3u8
河南|嵩县综合新闻,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8
河南|偃师新闻,http://wshls.live.migucloud.com/live/K7AFC7J6_C0/playlist.m3u8
湖北|湖北综合,http://repo.qiyuevod.com/aoxtv/hbtv.php?id=hbzh
湖北|湖北经视,http://repo.qiyuevod.com/aoxtv/hbtv.php?id=hbjs
湖北|湖北公共,http://repo.qiyuevod.com/aoxtv/hbtv.php?id=hbgg
湖北|湖北生活,http://repo.qiyuevod.com/aoxtv/hbtv.php?id=hbsh
湖北|湖北教育,http://repo.qiyuevod.com/aoxtv/hbtv.php?id=hbjy
湖北|湖北影视,http://repo.qiyuevod.com/aoxtv/hbtv.php?id=hbys
湖北|湖北垄上,http://repo.qiyuevod.com/aoxtv/hbtv.php?id=hbls
湖北|襄阳综合,http://repo.qiyuevod.com/aoxtv/hbtv.php?id=xyzh
湖北|襄阳公共,http://repo.qiyuevod.com/aoxtv/hbtv.php?id=xygg
湖北|襄阳经济生活,http://repo.qiyuevod.com/aoxtv/hbtv.php?id=xysh
湖北|蕲春综合,http://repo.qiyuevod.com/aoxtv/hbtv.php?id=qczh
湖北|蕲春旅游养生,http://repo.qiyuevod.com/aoxtv/hbtv.php?id=qclyys
湖北|恩施综合,http://repo.qiyuevod.com/aoxtv/hbtv.php?id=eszh
湖北|恩施文旅,http://repo.qiyuevod.com/aoxtv/hbtv.php?id=eswl
湖北|丹江口综合,http://repo.qiyuevod.com/aoxtv/hbtv.php?id=djkzh
湖北|十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
湖北|江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
湖南|湖南经视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43024/index.m3u8
湖南|湖南爱晚,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43080/index.m3u8
湖南|湖南娱乐,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43027/index.m3u8
湖南|湖南都市,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43028/index.m3u8
湖南|湖南都市,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43094/index.m3u8
湖南|湖南电影,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43029/index.m3u8
湖南|湖南电影,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43098/index.m3u8
湖南|湖南电视剧,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43030/index.m3u8
湖南|张家界1台,http://stream.zjjrtv.com/zjjtv1/playlist.m3u8?_upt=58d7e8211638940948
湖南|张家界2台,http://stream.zjjrtv.com/zjjtv2/playlist.m3u8?_upt=83ed3eb91638941175
湖南|湘潭综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湖南|湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
湖南|新田电视台,https://hlsv2.quklive.com/live/1625110020460086/index.m3u8
湖南|张家界公共,http://stream.zjjrtv.com/zjjtv2/hd/live.m3u8
湖南|张家界新闻,http://stream.zjjrtv.com/zjjtv1/hd/live.m3u8
湖南|益阳新闻综合,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43088/index.m3u8
湖南|益阳公共,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43090/index.m3u8
湖南|益阳教育,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43089/index.m3u8
山东|山东新闻,http://livealone.iqilu.com/iqilu/ggpdhjOF03kn.flv
山东|山东齐鲁,http://livealone.iqilu.com/iqilu/qlpdhjOF03kn.flv
山东|山东生活,http://livealone.iqilu.com/iqilu/shpdhjOF03kn.flv
山东|山东文旅,http://livealone.iqilu.com/iqilu/yspdhjOF03kn.flv
山东|山东农科,http://livealone.iqilu.com/iqilu/nkpdhjOF03kn.flv
山东|山东综艺,http://livealone.iqilu.com/iqilu/zypdhjOF03kn.flv
山东|山东体育,http://livealone.iqilu.com/iqilu/typdhjOF03kn.flv
山东|山东少儿,http://livealone.iqilu.com/iqilu/sepdhjOF03kn.flv
山东|山东教育卫视,http://repo.qiyuevod.com/aoxtv/cbn.php?id=sdjy
山东|山东教育卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel37001/index.m3u8
山东|山东教育卫视,http://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8
山东|淄博新闻综合,http://repo.qiyuevod.com/aoxtv/sdzb.php?id=zbxwzh
山东|淄博民生,http://repo.qiyuevod.com/aoxtv/sdzb.php?id=zbms
山东|淄博文旅,http://repo.qiyuevod.com/aoxtv/sdzb.php?id=zbwl
山东|淄博影视,http://repo.qiyuevod.com/aoxtv/sdzb.php?id=zbys
山东|枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
山东|枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8
山东|青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
山东|青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
山东|菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
山东|聊城新闻综合,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel2/playlist.m3u8
山东|聊城公共,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel3/playlist.m3u8
山东|青岛电视城阳区,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8
山东|泰安新泰乡村,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
山东|泰安新泰新闻综合,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
山东|泰安新泰影视,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
四川|四川新闻,http://repo.qiyuevod.com/aoxtv/sctv.php?id=scxw
四川|四川经济,http://repo.qiyuevod.com/aoxtv/sctv.php?id=scjj
四川|四川乡村,http://repo.qiyuevod.com/aoxtv/sctv.php?id=scnc
四川|四川文化旅游,http://repo.qiyuevod.com/aoxtv/sctv.php?id=scwh
四川|四川影视文艺,http://repo.qiyuevod.com/aoxtv/sctv.php?id=scys
四川|四川妇女儿童,http://repo.qiyuevod.com/aoxtv/sctv.php?id=scet
四川|四川新闻,http://repo.qiyuevod.com/aoxtv/scxg.php?id=SCTV-4H265_4000
四川|四川经济,http://repo.qiyuevod.com/aoxtv/scxg.php?id=SCTV-2-H265_4000
四川|四川文化旅游,http://repo.qiyuevod.com/aoxtv/scxg.php?id=SCTV-3-H265_4000
四川|四川影视文艺,http://repo.qiyuevod.com/aoxtv/scxg.php?id=SCTV-5-scysH265_4000
四川|四川妇女儿童,http://repo.qiyuevod.com/aoxtv/scxg.php?id=SCTV-7-_4000
四川|四川科教,http://repo.qiyuevod.com/aoxtv/scxg.php?id=SCTV-ggSCTV-8_4000
四川|四川乡村,http://repo.qiyuevod.com/aoxtv/scxg.php?id=SCTV-kjSCTV-9-_4000
四川|峨嵋电影,http://repo.qiyuevod.com/aoxtv/scxg.php?id=emdygqH265_4000
四川|康巴卫视,http://repo.qiyuevod.com/aoxtv/sctv.php?id=kbws
四川|成都新闻综合,http://repo.qiyuevod.com/aoxtv/cdtv.php?id=cdxwzh
四川|成都经济资讯,http://repo.qiyuevod.com/aoxtv/cdtv.php?id=cdjjzx
四川|成都都市生活,http://repo.qiyuevod.com/aoxtv/cdtv.php?id=cddssh
四川|成都影视文艺,http://repo.qiyuevod.com/aoxtv/cdtv.php?id=cdyswy
四川|成都公共,http://repo.qiyuevod.com/aoxtv/cdtv.php?id=cdgg
四川|成都少儿,http://repo.qiyuevod.com/aoxtv/cdtv.php?id=cdse
四川|成都新闻综合,http://repo.qiyuevod.com/aoxtv/cdcs.php?id=xwpd
四川|成都经济资讯,http://repo.qiyuevod.com/aoxtv/cdcs.php?id=jjpd
四川|成都生活生活,http://repo.qiyuevod.com/aoxtv/cdcs.php?id=shpd
四川|成都影视文艺,http://repo.qiyuevod.com/aoxtv/cdcs.php?id=yspd
四川|成都公共,http://repo.qiyuevod.com/aoxtv/cdcs.php?id=ggpd
四川|成都少儿,http://repo.qiyuevod.com/aoxtv/cdcs.php?id=sepd
四川|成都蓉城先锋,http://repo.qiyuevod.com/aoxtv/cdcs.php?id=rcxf
四川|成都新闻综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=CDTV-1_4000
四川|成都经济资讯,http://repo.qiyuevod.com/aoxtv/scxg.php?id=CDTV-2_4000
四川|成都都市生活,http://repo.qiyuevod.com/aoxtv/scxg.php?id=CDTV-3_4000
四川|成都影视文艺,http://repo.qiyuevod.com/aoxtv/scxg.php?id=CDTV-4_4000
四川|成都公共,http://repo.qiyuevod.com/aoxtv/scxg.php?id=CDTV-5_4000
四川|成都高新区,http://repo.qiyuevod.com/aoxtv/scxg.php?id=cdgxdstgq_2000
四川|阿坝州TV,http://repo.qiyuevod.com/aoxtv/scxg.php?id=abxwzhpdgq_2000
四川|阿坝州藏语,http://repo.qiyuevod.com/aoxtv/scxg.php?id=wypdgqH265_4000
四川|安居综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=ajxw_2000
四川|安岳综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=ayxwzh_4000
四川|安州综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=azgq_2000
四川|巴中综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=bzytH265_4000
四川|巴中文旅生活,http://repo.qiyuevod.com/aoxtv/scxg.php?id=bzetH264_2000
四川|巴州电视,http://repo.qiyuevod.com/aoxtv/scxg.php?id=bzxw_4000
四川|宝兴综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=bxdst_2000
四川|北川综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=bcxwHD_2000
四川|苍溪综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=cxxwgqH265_4000
四川|长宁综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=znzh_2000
四川|朝天综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=ctxwzh_2000
四川|崇州,http://repo.qiyuevod.com/aoxtv/scxg.php?id=czyt_4000
四川|船山综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=csxw_2000
四川|达川新闻综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=dcxwzh_2000
四川|达州公共,http://repo.qiyuevod.com/aoxtv/scxg.php?id=dzgg_2000
四川|达州通川,http://repo.qiyuevod.com/aoxtv/scxg.php?id=tcq_2000
四川|达州新闻综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=dzxwzh_2000
四川|大邑电视台,http://repo.qiyuevod.com/aoxtv/scxg.php?id=dyytH265_4000
四川|大英新闻综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=dyxwzhH265_4000
四川|丹棱综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=dlxwzhH265_4000
四川|德昌电视台,http://repo.qiyuevod.com/aoxtv/scxg.php?id=dcxw_4000
四川|东兴综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=dxxwzh_4000
四川|都江堰,http://repo.qiyuevod.com/aoxtv/scxg.php?id=djyzh_4000
四川|峨边电视台,http://repo.qiyuevod.com/aoxtv/scxg.php?id=ebdst_2000
四川|峨眉综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=emsxw_2000
四川|恩阳新闻,http://repo.qiyuevod.com/aoxtv/scxg.php?id=eyxw_2000
四川|涪城综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=fcgq_2000
四川|富顺综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=fszh_2000
四川|雅安新闻综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=yazh_2000
四川|雅安公共,http://repo.qiyuevod.com/aoxtv/scxg.php?id=yagg_2000
四川|雅安雨城,http://repo.qiyuevod.com/aoxtv/scxg.php?id=ycpd_2000
四川|攀钢新闻综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=pgxwzh_2000
四川|攀枝花新闻综合,http://repo.qiyuevod.com/aoxtv/scxg.php?id=pzhytH265_4000
四川|金牛电视台,http://repo.qiyuevod.com/aoxtv/cdtv.php?id=jntv
四川|巴中综合,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
四川|洪雅新闻综合,http://api2.52tb.xyz/info?id=607&token=20230218htjgzi
四川|大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8
四川|大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8
四川|德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
四川|广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
四川|黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8
四川|洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
四川|会东综合,http://112.45.133.129:90/live/xwzh.m3u8
四川|金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
四川|金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
四川|乐至综合,http://175.155.106.72:89/live1/live1.m3u8
四川|雷波综合,http://lbzb.yd-data.com/live/0000.flv?auth_key=601589378470-0-0-67d1de5fa3aa9412566d7c9f807c91a0
四川|凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8
四川|凉山,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8
四川|攀枝花新闻综合,http://zb.pzhgd.com:9095/live/xwzh.m3u8
四川|蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8
四川|松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
四川|汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
四川|武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8
四川|营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
四川|筠连综合,http://118.122.78.172:89/live1/live1.m3u8
四川|中江新闻综合,https://livepgc.chinamcache.com/pgc/76664ca1f91638580f94fc7543c810cb.m3u8?auth_key=1657178327-0-0-976848e8ac0eacf503b1e7666d92f4f8
重庆|重庆新闻,https://sjlivecdn9.cbg.cn/202906282314/app_2/_definst_/ls_3.stream/chunklist.m3u8
重庆|重庆新闻,http://repo.qiyuevod.com/aoxtv/cbn.php?id=cqxw
重庆|重庆影视,http://repo.qiyuevod.com/aoxtv/cbn.php?id=cqys
重庆|重庆社会与法,http://repo.qiyuevod.com/aoxtv/cbn.php?id=cqshyf
重庆|重庆时尚生活,http://repo.qiyuevod.com/aoxtv/cbn.php?id=cqsssh
重庆|重庆文体娱乐,http://repo.qiyuevod.com/aoxtv/cbn.php?id=cqwtyl
重庆|重庆新农村,http://repo.qiyuevod.com/aoxtv/cbn.php?id=cqxnc
重庆|重庆少儿,http://repo.qiyuevod.com/aoxtv/cbn.php?id=cqse
重庆|重庆科教,http://repo.qiyuevod.com/aoxtv/cbn.php?id=cqkj
重庆|重庆汽摩,http://repo.qiyuevod.com/aoxtv/cbn.php?id=cqqm
重庆|重庆移动,http://repo.qiyuevod.com/aoxtv/cbn.php?id=cqyd
重庆|重广融媒,http://repo.qiyuevod.com/aoxtv/cbn.php?id=cgrm
重庆|合川综合,http://repo.qiyuevod.com/aoxtv/cbn.php?id=hczh
重庆|长寿综合,http://repo.qiyuevod.com/aoxtv/cbn.php?id=cszh
重庆|酉阳综合,http://repo.qiyuevod.com/aoxtv/cbn.php?id=yyzh
重庆|云阳综合,http://repo.qiyuevod.com/aoxtv/cbn.php?id=yunyzh
重庆|铜梁综合,http://repo.qiyuevod.com/aoxtv/cbn.php?id=tlzh
重庆|北碚综合,http://222.178.181.121:12034/beibei01.m3u8
重庆|璧山综合,http://222.179.42.129:8181/hls1.m3u8
重庆|大足综合,http://218.201.85.71:3170/m3u8
重庆|垫江综合,http://125.62.24.185:80/1.m3u8
重庆|荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8
重庆|万盛新闻综合,http://stream0.tv41.ru/live.m3u8
重庆|万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8
重庆|万载综合,http://live-echotv.cdnvideo.ru/echotv/echotv.sdp/playlist.m3u8
重庆|万载综合,http://ls.qingting.fm/live/273.m3u8
重庆|万州科教,http://123.146.162.24:8017/Cz7WPb8/800/live.m3u8
重庆|万州科教,http://wanzhoulive.cbg.cn:8017/Cz7WPb8/800/live.m3u8
重庆|万州三峡移民,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8
重庆|万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
重庆|万州影视,http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8
重庆|万州影视,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
重庆|万州影视文艺,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
重庆|万州综合,http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8
重庆|万州综合,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
重庆|武隆综合,https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8
山西|山西经济,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true
山西|山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true
山西|山西文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true
山西|山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
山西|山西黄河,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true
山西|山西经济,http://repo.qiyuevod.com/aoxtv/titv.php?id=sxjj
山西|山西影视,http://repo.qiyuevod.com/aoxtv/titv.php?id=sxys
山西|山西社会与法治,http://repo.qiyuevod.com/aoxtv/titv.php?id=sxshfz
山西|山西文体生活,http://repo.qiyuevod.com/aoxtv/titv.php?id=sxwtsh
山西|山西黄河,http://repo.qiyuevod.com/aoxtv/titv.php?id=sxhh
山西|高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8
山西|怀仁综合,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8
山西|吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
山西|晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
山西|晋中新闻,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
山西|临猗综合,http://pili-live-hls.lyzx.live.chinacici.cn/lyrmt/ceshi-ly.m3u8
山西|潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
山西|武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
山西|运城公共,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
山西|运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
山西|运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
江西|江西新闻,http://repo.qiyuevod.com/aoxtv/jxtv.php?id=jxxw
江西|江西都市,http://repo.qiyuevod.com/aoxtv/jxtv.php?id=jxds
江西|江西公共农业,http://repo.qiyuevod.com/aoxtv/jxtv.php?id=jxgg
江西|江西经济生活,http://repo.qiyuevod.com/aoxtv/jxtv.php?id=jxjs
江西|江西影视旅游,http://repo.qiyuevod.com/aoxtv/jxtv.php?id=jxys
江西|江西少儿,http://repo.qiyuevod.com/aoxtv/jxtv.php?id=jxse
江西|江西移动,http://repo.qiyuevod.com/aoxtv/jxtv.php?id=jxyd
江西|赣州新闻,http://wb.jxgztv.com/live/gztv1.flv
江西|赣州公共,http://wb.jxgztv.com/live/gztv2.flv
江西|赣州教育,http://wb.jxgztv.com/live/gztv3.flv
江西|南昌新闻综合,http://live.cooltv.top/tv/nctv.php?id=1
江西|南昌文旅,http://live.cooltv.top/tv/nctv.php?id=2
江西|南昌资讯,http://live.cooltv.top/tv/nctv.php?id=3
江西|上饶鄱阳,http://pili-live-hls.poyang.jxxw.com.cn/pyxrmtzx/poyang.m3u8
福建|东南卫视,http://repo.qiyuevod.com/aoxtv/fjtv.php?id=1
福建|海峡卫视,http://repo.qiyuevod.com/aoxtv/fjtv.php?id=9
福建|福建综合,http://repo.qiyuevod.com/aoxtv/fjtv.php?id=0
福建|福建新闻,http://repo.qiyuevod.com/aoxtv/fjtv.php?id=3
